TOTAL VALUE,TAX,LOT SQFT,GROSS AREA,LIVING AREA,FLOORS,ROOMS,BEDROOMS,FULL BATH,HALF BATH,KITCHEN,FIREPLACE
314.1,3951,6000,1527,672,1,5,2,1,0,1,1
419.5,5277,6145,2640,1592,2,7,4,1,1,1,2
394.2,4959,6420,2894,1816,2,7,3,1,1,1,1
258.1,3246,6308,2102,1011,1,5,2,1,0,1,1
385.8,4853,4502,2880,1568,2,7,3,1,1,1,1
405,5094,6193,3153,1650,2,7,3,1,0,1,1
465.4,5854,6378,2904,1600,2,9,3,1,1,1,1
409.3,5148,6145,3354,1822,1.5,6,3,2,0,1,0
373.6,4699,6074,2166,1224,2,6,3,1,1,1,1
457.4,5754,6250,3590,1914,1.5,6,3,2,0,1,1
437.1,5498,5835,2916,1680,2,6,2,1,1,1,1
557.7,7015,8040,3248,1602,1,9,3,1,1,1,1
393,4943,11189,2396,910,1,5,2,1,1,1,1
434.1,5460,8378,2966,1869,2,8,4,1,1,1,1
437.1,5498,8388,2783,1736,2,7,3,1,1,1,1
455.4,5728,7286,2651,1560,2,8,3,2,0,1,1
377,4742,7486,2555,1064,1,5,2,1,0,1,1
512.4,6445,6992,3540,1981,2,8,4,1,1,1,1
410.8,5167,4600,2508,1560,2,6,3,1,1,1,2
363,4566,4292,2626,1488,1.5,6,3,1,1,1,1
464,5837,8250,3412,2160,2,10,4,1,1,1,0
735.4,9251,20467,4800,3261,2,9,4,2,1,1,1
407.5,5126,6179,3222,1920,2,8,4,1,0,1,1
339,4264,4344,2008,1248,2,6,3,1,1,1,1
335.9,4225,4074,1852,1186,2,6,3,1,1,1,0
393.2,4946,5750,2903,1780,2,8,4,1,1,1,0
594.3,7476,10788,3858,2491,2,8,3,3,0,1,1
355.1,4467,6000,2329,1344,2,6,3,1,0,1,1
374.3,4708,6145,2470,1224,1.5,5,2,1,1,1,1
380.8,4790,6242,2775,1420,1.5,7,4,1,1,1,1
352,4428,2700,2352,1476,2,6,4,1,1,1,1
381.4,4798,5236,3715,1862,2,6,2,1,1,1,1
377.3,4746,6145,3244,1142,1,6,3,2,0,1,0
415.4,5225,4317,3126,1789,2,8,4,1,1,1,0
496.2,6242,5000,2996,1848,2,7,3,1,1,1,1
499.3,6281,6623,3885,1998,1.5,8,3,2,1,1,2
393.7,4952,6333,2840,1632,2,6,3,1,1,1,1
335.7,4223,4850,2630,1218,1,6,2,1,0,1,1
376,4730,6987,2458,1543,2,7,3,1,0,1,1
379.9,4779,5254,2852,1306,1.5,7,4,1,1,1,1
454.1,5712,6597,2868,1616,2,7,3,1,1,1,1
328.5,4132,6898,2198,912,1,6,1,1,0,1,1
339.9,4275,7291,2824,1142,1,6,3,1,0,1,1
478.4,6018,5631,3376,1740,1.5,7,3,2,1,1,1
399.8,5029,5000,2747,1723,2,6,3,1,0,1,0
377.5,4748,5000,4441,1992,1,7,3,1,0,1,1
327.2,4116,4600,1892,1176,2,6,3,1,1,1,1
511.8,6438,7115,3513,1955,1,7,3,3,0,1,1
352.8,4438,5390,2602,1680,2,6,3,1,0,1,0
342.1,4303,6157,2218,1064,1,5,3,1,1,1,1
439.3,5526,6290,2421,1500,2,9,4,2,0,1,1
380.4,4785,9194,2920,1200,1,6,3,1,1,1,1
344.6,4335,6748,2496,1414,1.5,6,2,1,1,1,2
382.6,4813,6145,2268,1290,2,6,3,1,1,1,1
424.7,5342,5000,3512,1625,1,6,3,2,1,1,1
407,5120,6287,3370,1968,2,8,4,2,0,1,1
386.2,4858,4182,2891,1651,2,7,6,1,1,1,0
527.9,6640,6317,4536,2466,2,10,3,2,0,1,3
654.7,8236,7096,4348,2464,2,11,4,2,2,1,0
440.9,5546,4085,2352,1428,2,7,3,2,1,1,0
475.7,5984,6743,3142,1716,2,7,3,1,1,1,1
484.4,6093,8480,2204,1438,2,7,3,1,0,1,1
461.9,5810,7703,2846,1608,2,7,3,1,0,1,1
341.6,4297,6992,2158,1232,2,7,3,2,0,1,1
350.4,4408,4600,2016,1288,2,7,3,1,1,1,1
344.6,4335,7141,2188,1064,1,5,2,1,0,1,0
470,5912,6812,3315,1904,2,7,3,2,1,1,1
399.1,5020,5000,2639,1576,2,6,3,1,1,1,0
471.9,5936,5000,4250,2232,2,9,6,1,0,1,1
381,4792,8143,2700,1340,1,6,3,1,1,1,1
376.8,4740,4578,2154,1378,2,6,3,1,1,1,2
444.3,5589,4739,4256,2349,2,9,5,1,1,1,1
351.3,4419,7255,2448,1075,1,6,3,1,0,1,1
343,4314,5417,2943,1247,1,6,2,1,0,1,1
515.6,6486,5268,4933,2711,2,9,4,1,1,1,1
341.6,4297,5500,2088,984,1,5,2,1,0,1,1
403.8,5079,5000,2719,1718,2,7,3,1,1,1,0
365.7,4600,5000,2362,1181,1,6,2,1,1,1,1
447.4,5628,6050,2716,1770,2,8,4,1,1,1,1
396.2,4984,6145,2429,1566,2,7,3,1,1,1,1
503.7,6336,9947,3233,1926,2,6,3,1,2,1,1
406.3,5111,7007,2740,1620,2,7,3,1,1,1,1
488.7,6147,7352,3445,1958,2,6,3,1,1,1,0
312.6,3932,6688,1684,744,1,6,2,1,0,1,1
373.8,4702,5500,2560,1596,2,7,3,1,0,1,1
294.2,3701,5974,2046,846,1,5,2,1,0,1,1
390.3,4909,4350,3010,1674,2,7,3,1,1,1,0
428.6,5391,6725,3173,1685,2,7,4,1,0,1,1
389.1,4894,4973,2704,1506,1.5,7,2,2,1,1,2
438.452,5515,6050,4056,2480,2.5,10,5,1,1,1,0
460.3,5790,9315,3486,1539,1,9,4,3,0,1,1
449.6,5655,6825,3724,2000,2.5,7,4,1,1,1,1
555.2,6984,5000,3371,2505,2,8,4,3,0,1,0
637.8,8023,9052,4113,2731,2,7,3,2,1,1,2
343,4314,4876,2080,944,1,6,3,1,0,1,2
603.1,7587,10307,4651,2904,1,9,3,3,0,1,2
353.7,4449,5248,3300,1415,1,5,2,1,0,1,1
358.3,4507,7127,2433,1302,1.5,5,2,1,0,1,0
439.5,5528,8027,2410,1266,1,7,3,1,1,1,1
380.2,4782,5900,2532,1306,1.5,9,3,2,1,1,1
394.2,4959,6971,3024,1920,2,7,3,1,1,1,1
357.1,4492,5834,2332,1568,2,7,3,1,1,1,1
648.4,8156,7125,5048,2726,2,10,4,3,1,1,2
672.6,8461,14282,5062,2822,2,11,5,1,2,1,2
525.62,6612,4730,4662,2852,2,10,4,2,1,1,1
397.3,4998,5000,2864,1752,2,8,3,1,1,1,0
366.5,4610,7125,2200,1361,1,7,3,1,1,1,1
382,4805,4750,4115,2214,1.5,7,3,1,1,1,1
580.2,7298,4750,5250,2862,2,8,5,3,0,1,1
347.2,4367,5000,2316,1365,2,7,3,1,0,1,1
441.6,5555,5000,3991,2262,2,7,3,1,1,1,1
501.5,6308,6257,3473,2020,2,8,3,2,1,1,1
407.7,5128,5537,2796,1825,2,8,4,1,1,1,0
400.8,5042,5500,3092,1702,2,8,4,1,1,1,1
427.3,5375,6120,3866,2168,2,10,3,1,1,1,1
483.3,6079,7013,4049,2270,2,8,5,2,1,1,1
325.4,4093,4080,2577,1169,1,6,2,2,0,1,1
397.8,5004,6050,2772,1770,2,7,4,1,0,1,1
463.2,5827,5846,2652,1752,2,7,3,1,0,1,1
495.7,6235,8187,2902,1791,2,7,4,2,1,1,1
610,7673,7148,4555,2451,2,7,3,1,1,1,1
314.6,3957,3410,1907,1080,2,6,3,1,1,1,1
445.8,5608,5500,2650,1596,2,9,4,1,1,1,0
481.8,6061,7640,3267,1998,2,8,4,1,1,1,1
547.2,6883,12029,5258,3325,1,7,4,3,1,1,1
395.7,4977,4875,2746,1768,2,7,3,1,1,1,1
332.5,4182,5090,3360,1933,2,9,6,1,1,1,0
358.1,4504,5000,2285,1520,2,8,3,1,0,1,1
551.9,6942,7550,3587,2286,2,6,3,1,0,1,1
415.1,5221,5296,2673,1394,1.5,8,3,1,1,1,1
451.4,5678,5250,3140,1423,1.5,6,3,1,1,1,1
362.8,4564,6250,3522,1788,1.5,6,2,1,1,1,1
353.6,4448,4369,2464,1325,1,6,3,1,1,1,1
409.9,5156,6930,2704,1608,2,6,3,1,1,1,1
393.7,4952,7005,2922,1500,2,7,3,1,1,1,1
415.5,5226,7797,2472,1380,2,6,3,1,1,1,2
393.8,4954,5000,2540,1456,2,6,3,1,1,1,0
426.6,5366,5000,3456,1602,1,8,4,2,0,1,1
580.7,7305,6050,3418,2117,2,7,4,2,0,1,1
408.8,5142,6535,2748,1544,2,7,3,1,0,1,1
354.4,4458,4750,1963,1274,2,6,3,1,0,1,1
540.2,6795,5835,4338,2419,2,7,3,1,1,1,1
339.6,4272,6657,2636,1232,1,6,3,1,1,1,1
399.5,5025,4830,3130,1978,2,8,4,2,0,1,1
530.5,6673,5500,3025,1791,2,7,3,1,1,1,1
353.9,4452,6269,2880,1320,1,5,2,1,0,1,0
556.9,7005,12765,3356,1550,1,8,3,1,2,1,1
393.5,4950,7348,2471,1568,2,7,3,1,1,1,1
428.4,5389,6255,2553,1494,2,7,3,1,1,1,1
326.6,4108,5135,2112,1056,1,5,2,1,0,1,1
393.6,4951,5827,3093,1726,2,6,4,1,1,1,0
384,4830,5500,2632,1656,2,7,3,1,0,1,1
386.9,4867,5454,2586,1576,2,8,3,1,0,1,1
365.9,4603,4750,2504,1536,2,7,3,1,0,1,1
405.7,5103,5000,2532,1380,2,6,3,1,1,1,1
407.2,5122,6086,2628,1820,1,7,3,1,1,1,1
437,5497,4560,3378,2039,2,8,4,1,1,1,1
318.7,4009,4445,2188,1080,1,5,3,2,0,1,1
373.3,4696,5000,2498,1456,2,6,3,1,1,1,1
366.1,4605,5250,2263,1396,2,7,4,1,1,1,1
454.4,5716,8177,3431,2091,2,7,3,1,0,1,1
463.8,5834,6669,2596,1536,2,7,3,1,1,1,1
397.7,5003,7259,2972,1710,2,6,3,1,1,1,0
426.1,5360,4726,2647,1706,2,7,4,1,1,1,0
352.2,4430,5250,2847,1423,1.5,5,2,1,1,1,1
522.7,6575,7125,3472,1886,2,7,3,1,0,1,1
416.5,5239,6380,2796,1716,2,8,4,1,1,1,1
353.7,4449,6250,2396,1320,2,6,3,1,0,1,1
495.3,6230,4750,3800,2187,2,8,4,1,1,1,0
393.8,4954,4750,2258,1308,2,7,3,1,0,1,1
341.5,4296,5915,2738,1842,2,7,3,1,1,1,1
394.9,4967,7000,2379,1188,2,6,3,1,1,1,0
613.1,7712,7254,4516,2415,2,9,4,2,1,1,1
404.5,5088,6920,3438,1547,1.5,6,3,1,1,1,1
361.9,4552,5000,2978,1518,1.5,6,3,1,1,1,1
370.8,4664,5000,2514,1354,1.5,6,3,1,1,1,1
375,4717,5000,2874,1724,2,6,3,1,0,1,0
485.1,6102,7700,2615,1736,2,7,3,1,0,1,1
442.5,5566,6000,3083,1985,2,9,3,1,0,1,0
386.6,4863,5000,2802,1512,2,7,3,1,1,1,1
387.8,4878,5250,2227,1500,2,7,3,1,1,1,1
608,7648,4590,5615,2611,2,9,4,2,1,1,1
409.7,5154,7643,2965,1668,1,7,3,1,1,1,1
403.9,5081,5500,3221,1880,2,7,3,1,1,1,1
359.9,4527,6143,2629,1188,1,6,3,1,1,1,1
381.3,4796,5160,2731,1564,2,7,4,1,1,1,0
405.8,5104,5500,2932,1636,2,7,4,1,0,1,1
461.2,5801,5000,3423,1816,2,9,3,1,1,1,1
524.4,6596,7219,3437,1920,2,5,3,1,2,1,1
425.4,5351,5500,3231,1940,2,7,4,1,1,1,1
519.7,6537,5700,3876,2246,2,10,5,1,1,1,0
346.9,4364,5000,2372,1396,2,7,3,1,1,1,1
378.7,4764,5454,2695,1608,2,7,3,1,1,1,1
426.2,5361,5876,2965,1801,2,7,3,1,1,1,1
459.5,5780,6000,2998,1665,2,7,3,2,0,1,1
472.2,5940,10370,3980,1813,1,7,3,1,2,1,1
438.9,5521,6250,3006,2064,2,7,3,2,1,1,1
319.6,4020,6827,2486,1055,1,5,2,1,0,1,1
401.2,5047,5250,2772,1732,2,7,3,1,1,1,1
379.7,4776,7000,2907,1850,2,8,3,1,0,1,0
396.7,4990,6000,2604,1720,2,7,3,1,0,1,1
385,4843,5000,2476,1523,2,7,4,1,1,1,1
329.7,4147,4305,2508,1123,1,6,3,2,0,1,1
374.2,4707,3910,2176,1605,1,6,2,2,0,1,1
401.7,5053,8545,2864,1476,2,6,3,1,0,1,0
352.1,4429,5000,2190,1266,2,6,3,1,0,1,1
419.6,5278,6000,2786,1778,2,7,3,1,1,1,1
394.8,4966,8279,3200,1425,1,8,3,1,1,1,2
390.3,4909,5500,2986,1710,2,7,3,1,1,1,0
470.4,5917,7402,3120,1634,1,6,3,1,1,1,1
297.8,3746,5160,2255,1008,1,6,2,1,0,1,1
368.6,4636,5434,2373,1332,2,7,4,1,1,1,0
417.7,5254,6254,2466,1574,2,7,3,1,1,1,1
307.1,3863,5835,2418,1306,1.5,7,3,1,1,1,0
348.1,4379,7068,2472,1123,1,7,2,1,0,1,1
409.2,5147,5500,2340,1500,2,6,3,1,1,1,1
410.8,5167,5465,3205,1806,2,7,3,1,1,1,1
423.8,5331,7124,2852,1578,2,7,3,1,1,1,1
282.2,3550,7000,1608,768,1,4,2,1,0,1,1
710.2,8934,10500,5124,2908,2,10,5,4,0,1,1
458.4,5766,4620,3346,1921,2,8,4,2,0,1,1
359.8,4526,7064,2106,992,1,5,2,1,0,1,1
412.3,5186,4750,3854,2184,2,8,4,1,1,1,1
408.9,5143,4750,4028,2207,2,8,4,1,0,1,1
341.1,4291,5000,3159,1468,1,5,2,1,0,1,1
484.4,6093,5000,2516,1521,2,7,3,1,1,1,1
471.6,5932,8652,3212,2072,2,7,3,1,1,1,1
406,5107,7660,2252,960,1,12,2,1,0,1,1
306.3,3853,3668,1532,972,2,5,2,1,0,1,1
429.2,5399,5675,3055,1912,2,7,3,1,1,1,1
598.8,7532,4750,4737,2563,2,9,6,2,1,1,1
370.5,4660,6000,2509,1520,2,6,3,1,1,1,1
446.7,5619,7498,2860,1680,1.5,8,4,1,1,1,1
391.8,4928,6020,2510,1470,1,7,3,1,1,1,1
384,4830,5777,2610,1284,1,5,2,1,1,1,2
375.8,4727,5454,2570,1552,2,9,3,1,1,1,1
412.6,5190,5876,3181,1971,2,8,4,1,1,1,1
399.3,5023,7218,2978,1692,2,7,3,1,1,1,0
396.2,4984,4637,3704,2020,2,8,4,1,0,1,0
398.9,5018,5000,2966,1812,2,8,4,2,0,1,0
421.9,5307,5400,2430,1424,2,7,3,2,1,1,1
507.2,6380,7667,3111,2389,1,7,3,1,2,1,1
371.4,4672,4732,2229,1066,1,5,2,1,1,1,1
315.4,3967,8341,2038,954,1,5,2,1,0,1,0
351.7,4424,4650,3424,1523,1,6,2,1,0,1,0
398.1,5008,5000,3270,1828,2,8,4,1,1,1,0
439.6,5530,9000,2936,1888,2,7,3,1,0,1,1
457.1,5750,6000,3240,1928,2,8,3,1,1,1,1
354.2,4455,5500,1950,1188,2,6,3,1,0,1,1
383.4,4823,5579,2628,1479,2,7,4,1,1,1,0
414.7,5216,6245,3228,1950,2,7,3,1,0,1,1
415.2,5223,6254,2752,1929,2,7,3,1,1,1,1
359.1,4517,6345,2310,1080,1,6,3,1,1,1,0
378.7,4764,4750,2530,1318,1.5,6,3,1,1,1,1
475.1,5976,5000,3053,1761,2,7,3,1,2,1,0
364.5,4585,7878,2059,902,1,4,2,1,1,1,0
371.5,4673,5250,2277,1152,2,6,3,1,0,1,1
352.6,4435,4750,3332,1771,1.5,7,3,1,0,1,1
308.2,3877,3694,1690,1008,2,5,2,1,0,1,0
380.4,4785,5841,2654,1518,2,7,3,1,0,1,0
354.7,4462,6250,2222,1248,2,6,3,1,0,1,1
414.4,5213,6165,3033,1831,2,7,3,1,1,1,1
430.5,5415,8533,2717,1614,2,7,3,1,1,1,0
383.2,4820,5000,3290,1615,1.5,5,2,1,0,1,0
544.9,6854,5000,3914,2095,2,8,4,3,1,1,1
388.7,4889,6000,2675,1737,2,6,3,1,0,1,1
414.1,5209,7400,2924,1712,2,7,3,1,0,1,1
409.5,5151,4680,3490,1890,2,6,2,2,1,1,0
414.5,5214,4665,4188,2302,2,8,3,1,1,2,0
447.8,5633,5353,3250,1872,2,7,3,1,1,1,1
380.4,4785,5982,2809,1550,2,6,3,1,0,1,0
475.7,5984,6400,4107,2293,1.5,9,4,2,0,1,1
375.8,4727,7889,2694,1190,1,6,3,1,0,1,0
473.2,5952,5400,3385,1880,2,7,3,2,0,1,1
378.2,4757,5985,2344,1112,1,5,2,1,1,1,1
344.6,4335,5500,1782,1188,2,7,3,1,0,1,1
419.1,5272,5115,3183,1858,2,7,4,1,1,1,0
421.7,5304,6100,2880,1842,2,8,4,1,2,1,1
396.5,4987,5926,2886,1856,2,7,4,1,1,1,1
418.7,5267,6000,3526,1998,2,6,3,1,0,1,1
309,3887,3673,1695,1008,2,5,2,1,0,1,0
410.8,5167,3748,2230,1348,2,6,3,1,1,1,1
539.1,6781,6255,3808,2336,2,8,4,2,1,1,1
351.7,4424,6250,2071,1280,2,6,2,1,0,1,1
468.8,5897,4750,3784,2180,2,8,4,1,1,1,1
359.6,4523,4750,2062,1304,2,6,3,1,1,1,0
368,4629,5250,2025,1152,2,6,3,1,0,1,1
370.4,4659,4461,2185,1350,2,9,4,1,0,1,0
383.9,4829,4370,1944,1200,2,5,2,1,1,1,1
399.4,5024,5025,2638,1610,2,7,3,1,1,1,1
387.6,4876,6000,2654,1650,2,7,4,1,0,1,1
323.5,4069,4750,2008,1178,2,6,3,1,1,1,1
379.3,4771,5000,3284,1764,1.5,7,3,1,0,1,1
736.7,9267,13960,5358,3452,2.5,12,5,4,0,2,1
498.4,6269,6922,3567,1932,2,7,3,1,1,1,1
538.2,6770,5845,2946,2248,2,8,4,2,1,1,1
389.8,4903,7200,3023,1221,1,5,2,1,0,1,1
384.3,4834,5520,2743,1641,2,7,3,1,0,1,1
573.6,7215,13597,5616,2536,1,5,3,2,1,1,1
401.3,5048,5000,2485,1726,2,5,3,1,1,1,0
408.7,5141,6000,3054,1827,2,8,3,1,1,1,1
413.6,5203,5000,2913,1702,2,8,3,1,1,1,1
481.3,6054,7527,3841,2280,2,7,3,1,1,1,2
420.6,5291,5300,3605,2022,2,7,3,1,1,1,1
385.2,4845,5632,2530,1634,2,7,3,1,0,1,1
484.5,6095,5353,3272,2090,2,8,3,2,1,1,1
427,5371,7785,3267,1802,2,7,3,1,1,1,1
368.1,4630,7322,2442,1014,1,5,3,1,1,1,1
456.6,5744,7040,2970,1708,2,7,3,1,2,1,1
416.1,5234,5107,2611,1702,2,7,4,1,1,1,1
522.7,6575,6048,3134,2006,2,7,3,2,1,1,2
357.2,4493,6000,2283,1404,2,7,3,1,0,1,1
298.2,3751,4029,2238,1104,1,6,3,1,1,1,0
432.4,5439,5929,2967,1716,2,7,3,2,1,1,1
375.8,4727,6200,2354,1504,2,7,3,1,1,1,0
406.9,5118,5768,2628,1628,2,7,3,1,1,1,0
369.6,4649,4750,1864,1152,2,6,3,1,0,1,1
419.7,5279,5000,3363,1919,2,8,3,2,1,1,0
321,4038,3500,2378,1408,2,7,4,1,0,1,1
385.1,4844,4717,2870,1663,2,7,4,1,1,1,0
384.2,4833,5500,2325,1380,2,7,3,1,0,1,1
459.7,5783,6097,3718,2032,2,8,3,1,1,1,0
426.5,5365,8470,2830,1271,1,5,3,1,1,1,1
428.8,5394,4740,4156,2221,2,9,5,1,1,1,2
525.7,6613,7122,4740,2625,2,8,4,1,1,1,0
413.2,5198,7833,3012,1792,2,7,3,1,1,1,1
416.4,5238,4800,2186,1431,2,7,3,1,1,1,1
511.3,6432,5460,2962,2208,2,10,3,2,1,1,0
389.3,4897,6500,2455,1392,2,6,3,2,0,1,0
306.3,3853,5300,2578,1227,1,6,3,1,1,1,1
387.3,4872,5122,2180,1232,2,6,3,1,0,1,0
449.6,5655,7001,3489,1625,1,7,4,2,0,1,0
375.6,4725,5250,2120,1288,2,6,3,1,1,1,1
351.9,4426,4750,2115,1302,2,6,3,1,0,1,0
457.2,5751,7125,4020,2338,2,9,6,1,1,1,1
415.4,5225,5000,2725,1717,2,6,3,1,1,1,1
398,5006,6016,3240,1842,2,8,4,1,1,1,1
439.6,5530,5300,3104,1848,2,8,3,1,1,1,1
386.2,4858,6160,2561,1494,2,7,3,1,0,1,1
515.8,6488,5884,3296,2276,2,7,3,1,1,1,1
406.5,5113,7036,2518,1449,2,7,3,1,1,1,1
450.1,5662,4750,3125,1861,2,9,5,1,1,1,1
399.6,5026,5915,3044,1948,2,8,4,1,1,1,1
492.4,6194,6567,3011,1872,2,7,3,2,1,1,0
448.9,5647,7213,3497,2061,2,10,4,2,0,1,1
445.9,5609,6251,3418,2013,2,7,3,2,0,1,1
340.6,4284,4770,2150,1344,2,7,3,1,1,1,0
333.6,4196,4000,2220,1316,2,6,3,1,0,1,1
498,6264,5928,2771,1664,2,6,3,1,1,1,1
460.8,5796,10072,3084,1566,1,7,3,2,1,1,1
443.5,5579,8423,2160,1176,2,7,3,1,1,1,1
568.7,7154,4775,4350,2754,2.5,10,5,3,1,1,1
417.2,5248,5600,3162,1860,2,8,3,1,1,1,1
383.9,4829,6866,2688,1354,1.5,7,4,2,0,1,1
587.2,7386,9042,3236,1976,2,7,3,2,2,1,1
393.5,4950,7015,2364,1502,2,7,3,1,1,1,1
363.1,4567,4750,2120,1360,2,7,3,1,1,1,1
356.7,4487,5000,2104,1308,2,6,3,1,1,1,1
376.5,4736,5500,2639,1554,2,7,3,1,0,1,1
468.9,5898,5500,3288,2076,2,8,3,1,0,1,0
479.4,6030,5900,3272,1871,2,8,4,1,1,1,1
388.9,4892,4750,2537,1442,2,7,3,2,0,1,0
389.3,4897,5333,2314,1260,2,7,3,1,1,1,1
355.4,4470,4000,2532,1528,2,8,4,1,0,1,0
422.9,5320,3894,2945,1707,2,7,3,1,1,1,1
380.8,4790,4177,2592,1664,2,7,3,1,0,1,1
368.3,4633,5640,2544,1354,1.5,5,2,1,0,1,1
361.3,4545,4750,2392,1456,2,8,3,1,1,1,0
391.1,4920,5900,3246,1842,2,8,4,1,0,1,1
345.6,4347,4770,2076,1288,2,6,3,1,0,1,0
306.9,3860,4840,2128,1064,1,5,2,1,0,1,1
397.2,4996,5000,3184,1476,1,5,2,2,0,1,1
388.2,4883,4500,2280,1554,2,8,4,1,1,1,1
606.5,7629,5957,4662,2722,2,7,4,1,2,1,1
352.8,4438,6246,2278,987,1,6,2,1,0,1,1
671.9,8452,13407,4138,2720,1,7,3,2,1,2,1
382.7,4814,4947,2692,1661,2,6,3,1,1,1,1
450.7,5669,4500,3092,1870,2,9,4,1,1,1,1
455.6,5731,6091,3639,2242,2,7,3,2,0,1,1
408.8,5142,8236,2964,1850,2,8,4,1,0,1,1
374.2,4707,4460,2466,1618,2,6,3,1,0,1,1
465.2,5852,4196,1892,1792,2,7,4,1,1,1,1
382.5,4811,6341,2567,1531,2,7,4,1,1,1,1
388.5,4887,6367,2823,1649,2,6,4,1,1,1,1
371,4667,7700,2333,1391,2,6,3,1,0,1,0
407.4,5125,7926,2544,1606,2,7,3,1,0,1,1
371.6,4674,7020,2795,1580,2,8,4,1,1,1,0
441.8,5557,4750,2358,1500,2,7,3,1,1,1,1
353.3,4444,4280,2400,1224,1.5,8,3,1,0,1,1
339.4,4269,3588,2628,1204,1,6,3,1,0,1,0
465.3,5853,6162,2640,1632,2,10,3,2,1,1,1
357.4,4496,4593,2226,1356,2,6,3,1,0,1,1
355,4465,4000,2324,1420,2,9,3,1,0,1,0
370.3,4658,5000,2648,1238,1.5,6,3,1,0,1,1
482.2,6066,7005,3522,2096,2,10,5,2,1,1,1
371.3,4670,5500,2221,1250,2,6,3,1,0,1,1
361.8,4551,6740,2620,1701,2,7,4,1,1,1,1
385.5,4849,4902,2672,1584,2,7,3,1,1,1,1
354.3,4457,4222,2212,1347,2,7,3,1,1,1,1
476.3,5991,5500,2936,1836,2,8,4,1,1,1,1
492.6,6196,6139,2864,1852,2,8,4,1,1,1,1
382.4,4810,6720,2036,1176,2,6,3,1,0,1,1
380.8,4790,6208,2657,1310,1,6,3,1,1,1,1
347.2,4367,5000,2437,1476,2,8,3,1,1,1,1
450.2,5663,5477,3306,1960,2,8,3,1,1,1,0
644.4,8106,9947,4114,2947,1,9,4,2,0,1,2
377,4742,4830,2455,1505,2,6,3,1,1,1,0
401.7,5053,5337,2312,1384,2,6,3,1,1,1,1
528.5,6648,9046,3648,2208,2,8,4,2,2,1,1
357.6,4498,4797,2698,1411,2,7,3,1,0,1,0
377.2,4745,6276,2750,1918,2,9,4,2,0,1,1
474.6,5970,4857,4048,2291,2,10,4,1,1,1,1
293.3,3689,6240,2066,987,1,5,2,1,0,1,1
414.3,5211,5000,2868,1716,2,7,4,1,1,1,0
368.2,4631,5100,2560,1250,1,5,3,1,0,1,1
421.2,5298,6190,3165,1447,1,7,3,2,0,1,1
374.3,4708,5000,2117,1274,2,7,3,1,1,1,1
300.3,3777,6050,2092,936,1,5,2,1,0,1,1
700.7,8814,7991,4372,3544,2,9,4,2,1,1,1
422.2,5311,8350,2666,1841,1,5,3,1,0,1,0
424,5333,4750,2448,1464,2,7,3,1,0,1,1
341.4,4294,4000,2573,1544,2,7,3,1,0,1,0
423.2,5323,6343,3340,1856,2,6,3,2,1,1,1
492.2,6191,6001,3018,1872,2,11,4,2,1,1,1
407.1,5121,5125,2395,1344,2,7,4,1,1,1,0
615.5,7742,7763,3678,2304,2,7,3,2,0,1,1
414.5,5214,7705,3398,1561,1.5,6,2,1,1,1,0
431,5421,4222,2840,1594,2,7,3,1,0,1,1
356.7,4487,5282,3050,1450,1,7,3,1,0,1,1
448.7,5644,5000,2932,1837,2.5,8,5,2,1,1,1
423.2,5323,6525,3081,1768,2,8,3,2,0,1,1
298.1,3750,6402,2736,1210,1,6,3,1,0,1,2
410.5,5164,5000,3476,1928,2,7,4,1,1,1,0
399.8,5029,5247,3215,1867,2,10,4,1,1,1,0
407.3,5123,7011,2888,1752,2,6,3,2,1,1,1
356.4,4483,4860,2196,1232,2,6,3,1,0,1,0
349,4390,4825,2136,1242,2,6,3,1,0,1,0
386.1,4857,4887,1864,1120,2,5,2,1,0,1,0
402.8,5067,5500,2415,1426,2,6,3,1,0,1,1
399.9,5030,5500,2846,1716,2,8,3,1,1,1,1
404,5082,5500,2874,1752,2,6,3,1,1,1,0
396.6,4989,7077,2610,1590,2,6,3,1,0,1,1
451.6,5681,7015,3684,2128,2,8,4,1,1,1,1
354.3,4457,4000,2986,1694,2,7,3,1,0,1,1
406.4,5112,5000,3072,1779,2,6,3,1,0,1,1
402.8,5067,4907,2288,1464,2,6,3,1,0,1,1
432.7,5443,6267,3024,1872,2,7,3,1,1,1,1
371.8,4677,7010,1944,1248,2,6,3,1,1,1,1
342.7,4311,4222,2020,1248,2,6,3,1,1,1,1
385.1,4844,5000,2736,1704,2,7,3,1,1,1,1
394.6,4964,6055,2988,1832,2,7,3,1,1,1,1
333.6,4196,5120,2244,1400,2,7,3,1,1,1,0
330.1,4152,4507,2388,1134,1,6,2,1,0,1,0
376.8,4740,5000,2303,1344,2,6,3,1,1,1,1
675.3,8495,8001,4684,2976,2,9,4,3,0,1,1
274.3,3450,4755,2624,1176,1,5,2,1,1,1,1
437.1,5498,3839,2922,1330,1,7,3,2,0,1,1
482.5,6069,6800,2826,1624,2,7,3,1,1,1,1
363.3,4570,4937,2347,1452,2,7,3,1,0,1,1
369.7,4650,6440,3638,1602,1,6,2,1,0,1,1
667.6,8398,9386,4371,2794,2,9,4,2,1,1,1
364.6,4586,10203,3098,1493,1,7,2,1,1,1,1
370.3,4658,4752,3661,1671,1,7,2,2,0,1,1
373.3,4696,5000,2406,1458,2,7,4,1,1,1,1
