"","Clothing.ID","Age","Review.Text","Recommended"
"7314",1077,36,"I picked this dress up to take into the dressing room to try on without looking at the price tag. im typically a small and he dress in store was an xs but because of the wrap i figured i'd try it anyway. this dress is to die for! the xs fit me just fine (though the snap at the chest wouldn't stay closed but i thought it looked ok). i looked at the tag after falling in love with the dress but left the store without it. i'm contemplating purchasing it still because i can't stop thinking about it!!",1
"7315",868,23,"I purchased this shirt in blue and i like it. the fabric is more of a stretchy/jersey material - didn't expect that. but the shirt looks decent on and is comfortable.",1
"7316",868,56,"I ordered this top on line. i wanted to love it, but unfortunately the fit was not for me. i am 5'9 with a long torso. this top was cut very wide and looks like a maternity top.",0
"7317",815,50,"This top fits tts as shown on model. loose, flowy but the cut/details/flounce still give some nice shape. i usually take a s or m at retailer depending on the style/make. went with the small in this. i am 5'5"",narrow shoulders, ruler shape 34dd. no gaping in the front. fits gracefully flows with details that are classic and add the wow factor to this social or work appropriate top. so complimentary, it would flatter many body types. the neckline is juuuuussst right, i fasten the top button to make",1
"7318",639,47,"Luv this top/dress/coverup..runs a lil big...i sized down for a more fitted look to pair it with cropped skinny jeans! fabric is nice, comfortable and light!",1
"7319",868,38,"This top is beautiful and i'm in love..but.. it'd huuuuggge! i'm always a large in retailer tops. im going to return for a med or maybe even a small ( which is unheard of for me) .... quality is great!!! get it just size down",1
"7320",917,41,"So simple to throw on with jeans, or you could dress it up. the ruffles give it a little extra flair. nice and soft, really comfy. i haven't decided which size i am going to hold onto. i ordered in a small and a medium. small fits me great, and i am usually a pretty standard medium. i think it just depends on what look you are going for.  wish they had it in a lighter color, like an ivory or pink.  i think the ruffle detail would look nice with a lighter shade.",1
"7321",895,28,"I got this in a petite xs; it's gorgeous and incredibly soft, great quality as well. my one little caveat is that it's very short; i'm 5'1 with a short torso and it still didn't get very far on me, but if you wear it with high-waited pants/skirt it's not a big deal",1
"7322",868,33,"Love this top! i tried it on in the store and instantly loved. i wore it and ordered it in another color. i bought my usual size but decided i'd like to have it slightly smaller for the next one, so i ordered down. it can go either way, it's quite flawy and roomy. cool for summer and supper flattering.",1
"7323",868,62,"This is my new favorite white top in my closet - the loose fit, flowy quality fabric, and effortless versatility are spot on for anyone's wardrobe. i took my usual size s - i wouldn't size down in this because although it's roomy in the torso, the sleeves and shoulders fit perfectly on my thin arms. everyone should have this beauty!",1
"7324",917,42,"I bought the blue in store and loved it so much that my hubby recommended i buy the raspberry online! i usually buy a medium in tops, but went with the small so it wouldn't be so flowy. fabric is soft and not itchy. i will be wearing these a lot this fall!",1
"7325",831,32,"The top is quite lovely and good quality. i ended up getting a size 4, which fit similarly to the model photos. i am smaller up top and wide in the hips, but the shape worked well for my shape.",1
"7326",1098,33,"I think this dress is my favorite purchase this whole year! it fits like a dream! i saw it in the store while it was full price and tried on an 8 (the only size they had left!). i typically wear a 6 or 8 in dresses, but the 8 was quite large, so i passed. after it went on sale, i ordered a 6 with my fingers crossed! glad i ordered when i did, as they sold out fast! fabric is a nice substantial weight, great for fall! the fit is great, not tight at all and more of an a-line on me, which is weird",1
"7327",872,52,"This style is very pretty and flattering. i love the flow of the material and the open shoulders are nice for the design",1
"7328",1033,37,"I typically wear a 26 in jeans and in these i got the 25 and they fit perfectly. i ordered the 25 because i wanted a more fitted look and that was what i got. they are well made, a nice dark wash and with the size 25 a more straight fit and not boyfriend fit. i'm only 5'3"" so they come a little past my ankle when unrolled. i've worn them two days in a row and they haven't stretched out...highly recommend.",1
